State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
AL,1,4/12/21,519071,172,301.1428571,10712,0,10.14285714
AL,1,4/13/21,520503,1432,471,10722,10,8.714285714
AL,1,4/14/21,520780,277,451.8571429,10728,6,8.571428571
AL,1,4/15/21,521201,421,446.7142857,10736,8,6.428571429
AL,1,4/16/21,521623,422,484.1428571,10739,3,7.571428571
AL,1,4/17/21,522131,508,506.1428571,10790,51,11.14285714
AL,1,4/18/21,522401,270,500.2857143,10790,0,11.14285714
AL,1,4/19/21,522512,111,491.5714286,10790,0,11.14285714
AL,1,4/20/21,523955,1443,493.1428571,10798,8,10.85714286
AL,1,4/21/21,524367,412,512.4285714,10807,9,11.28571429
AL,1,4/22/21,525049,682,549.7142857,10824,17,12.57142857
AL,1,4/23/21,525477,428,550.5714286,10840,16,14.42857143
AL,1,4/24/21,525898,421,538.1428571,10851,11,8.714285714
AL,1,4/25/21,526131,233,532.8571429,10851,0,8.714285714
AL,1,4/26/21,526348,217,548,10852,1,8.857142857
AL,1,4/27/21,526707,359,393.1428571,10854,2,8
AL,1,4/28/21,527083,376,388,10879,25,10.28571429
AL,1,4/29/21,527513,430,352,10887,8,9
AL,1,4/30/21,527922,409,349.2857143,10896,9,8
AL,1,5/1/21,528309,387,344.4285714,10913,17,8.857142857
AL,1,5/2/21,528597,288,352.2857143,10913,0,8.857142857
AL,1,5/3/21,528784,187,348,10913,0,8.714285714
AL,1,5/4/21,528784,0,296.7142857,10913,0,8.428571429
AL,1,5/5/21,529446,662,337.5714286,10930,17,7.285714286
AL,1,5/6/21,530011,565,356.8571429,10946,16,8.428571429
AL,1,5/7/21,530325,314,343.2857143,10966,20,10
AL,1,5/8/21,530744,419,347.8571429,10978,12,9.285714286
AL,1,5/9/21,530988,244,341.5714286,10978,0,9.285714286
AL,1,5/10/21,531094,106,330,10978,0,9.285714286
AL,1,5/11/21,531404,310,374.2857143,10985,7,10.28571429
AL,1,5/12/21,531751,347,329.2857143,10997,12,9.571428571
AL,1,5/13/21,532895,1144,412,11001,4,7.857142857
AL,1,5/14/21,537813,4918,1069.714286,11024,23,8.285714286
AL,1,5/15/21,539829,2016,1297.857143,11038,14,8.571428571
AL,1,5/16/21,540083,254,1299.285714,11038,0,8.571428571
AL,1,5/17/21,540267,184,1310.428571,11038,0,8.571428571
AL,1,5/18/21,540603,336,1314.142857,11043,5,8.285714286
AL,1,5/19/21,540891,288,1305.714286,11045,2,6.857142857
AL,1,5/20/21,541230,339,1190.714286,11077,32,10.85714286
AL,1,5/21/21,541673,443,551.4285714,11080,3,8
AL,1,5/22/21,541928,255,299.8571429,11112,32,10.57142857
AL,1,5/23/21,542124,196,291.5714286,11112,0,10.57142857
AL,1,5/24/21,542256,132,284.1428571,11112,0,10.57142857
AL,1,5/25/21,542562,306,279.8571429,11124,12,11.57142857
AL,1,5/26/21,542831,269,277.1428571,11138,14,13.28571429
AL,1,5/27/21,543177,346,278.1428571,11140,2,9
AL,1,5/28/21,543405,228,247.4285714,11146,6,9.428571429
AL,1,5/29/21,543405,0,211,11146,0,4.857142857
AL,1,5/30/21,543405,0,183,11146,0,4.857142857
AL,1,5/31/21,543405,0,164.1428571,11146,0,4.857142857
AL,1,6/1/21,544045,640,211.8571429,11156,10,4.571428571
AL,1,6/2/21,544598,553,252.4285714,11167,11,4.142857143
AL,1,6/3/21,545028,430,264.4285714,11188,21,6.857142857
AL,1,6/4/21,545585,557,311.4285714,11198,10,7.428571429
AL,1,6/5/21,545585,0,311.4285714,11198,0,7.428571429
AL,1,6/6/21,545585,0,311.4285714,11198,0,7.428571429
AL,1,6/7/21,546324,739,417,11217,19,10.14285714
AL,1,6/8/21,546540,216,356.4285714,11220,3,9.142857143
AL,1,6/9/21,546845,305,321,11249,29,11.71428571
AL,1,6/10/21,547135,290,301,11252,3,9.142857143
AL,1,6/11/21,547323,188,248.2857143,11266,14,9.714285714
AL,1,6/12/21,547323,0,248.2857143,11266,0,9.714285714
AL,1,6/13/21,547323,0,248.2857143,11266,0,9.714285714
AL,1,6/14/21,547873,550,221.2857143,11274,8,8.142857143
AL,1,6/15/21,548163,290,231.8571429,11281,7,8.714285714
AL,1,6/16/21,548323,160,211.1428571,11288,7,5.571428571
AL,1,6/17/21,548323,0,169.7142857,11288,0,5.142857143
AL,1,6/18/21,548657,334,190.5714286,11306,18,5.714285714
AL,1,6/19/21,548657,0,190.5714286,11306,0,5.714285714
AL,1,6/20/21,548657,0,190.5714286,11306,0,5.714285714
AL,1,6/21/21,549013,356,162.8571429,11311,5,5.285714286
AL,1,6/22/21,549013,0,121.4285714,11311,0,4.285714286
AL,1,6/23/21,549394,381,153,11328,17,5.714285714
AL,1,6/24/21,549394,0,153,11328,0,5.714285714
AL,1,6/25/21,549934,540,182.4285714,11336,8,4.285714286
AL,1,6/26/21,549934,0,182.4285714,11336,0,4.285714286
AL,1,6/27/21,549934,0,182.4285714,11336,0,4.285714286
AL,1,6/28/21,550451,517,205.4285714,11338,2,3.857142857
AL,1,6/29/21,550451,0,205.4285714,11338,0,3.857142857
AL,1,6/30/21,550983,532,227,11352,14,3.428571429
AL,1,7/1/21,550983,0,227,11352,0,3.428571429
AL,1,7/2/21,551298,315,194.8571429,11358,6,3.142857143
AL,1,7/3/21,551298,0,194.8571429,11358,0,3.142857143
AL,1,7/4/21,551298,0,194.8571429,11358,0,3.142857143
AL,1,7/5/21,551298,0,121,11358,0,2.857142857
AL,1,7/6/21,551298,0,121,11358,0,2.857142857
AL,1,7/7/21,552911,1613,275.4285714,11387,29,5
AL,1,7/8/21,552911,0,275.4285714,11387,0,5
AL,1,7/9/21,554071,1160,396.1428571,11398,11,5.714285714
AL,1,7/10/21,554605,534,472.4285714,11402,4,6.285714286
AL,1,7/11/21,554605,0,472.4285714,11402,0,6.285714286
AL,1,7/12/21,555215,610,559.5714286,11402,0,6.285714286
AL,1,7/13/21,555215,0,559.5714286,11402,0,6.285714286
AL,1,7/14/21,556613,1398,528.8571429,11428,26,5.857142857
AL,1,7/15/21,557578,965,666.7142857,11439,11,7.428571429
AL,1,7/16/21,558577,999,643.7142857,11442,3,6.285714286
AL,1,7/17/21,559478,901,696.1428571,11443,1,5.857142857
AL,1,7/18/21,560202,724,799.5714286,11443,0,5.857142857
AL,1,7/19/21,560920,718,815,11443,0,5.857142857
AL,1,7/20/21,562311,1391,1013.714286,11460,17,8.285714286
AL,1,7/21/21,563943,1632,1047.142857,11462,2,4.857142857
AL,1,7/22/21,565510,1567,1133.142857,11468,6,4.142857143
AL,1,7/23/21,567243,1733,1238,11472,4,4.285714286
AL,1,7/24/21,569131,1888,1379,11483,11,5.714285714
AL,1,7/25/21,570667,1536,1495,11483,0,5.714285714
AL,1,7/26/21,572070,1403,1592.857143,11483,0,5.714285714
AL,1,7/27/21,574737,2667,1775.142857,11492,9,4.571428571
AL,1,7/28/21,577463,2726,1931.428571,11510,18,6.857142857
AL,1,7/29/21,577463,0,1707.571429,11510,0,6
AL,1,7/30/21,577463,0,1460,11510,0,5.428571429
AL,1,7/31/21,588357,10894,2746.571429,11542,32,8.428571429
AL,1,8/1/21,589808,1451,2734.428571,11542,0,8.428571429
AL,1,8/2/21,591193,1385,2731.857143,11542,0,8.428571429
AL,1,8/3/21,592417,1224,2525.714286,11542,0,7.142857143
AL,1,8/4/21,595816,3399,2621.857143,11561,19,7.285714286
AL,1,8/5/21,599633,3817,3167.142857,11574,13,9.142857143
AL,1,8/6/21,603318,3685,3693.571429,11600,26,12.85714286
AL,1,8/7/21,603318,0,2137.285714,11600,0,8.285714286
AL,1,8/8/21,603318,0,1930,11600,0,8.285714286
AL,1,8/9/21,612086,8768,2984.714286,11625,25,11.85714286
AL,1,8/10/21,615901,3815,3354.857143,11648,23,15.14285714
AL,1,8/11/21,619752,3851,3419.428571,11689,41,18.28571429
AL,1,8/12/21,623919,4167,3469.428571,11724,35,21.42857143
AL,1,8/13/21,627905,3986,3512.428571,11765,41,23.57142857
AL,1,8/14/21,627905,0,3512.428571,11765,0,23.57142857
AL,1,8/15/21,627905,0,3512.428571,11765,0,23.57142857
AL,1,8/16/21,637363,9458,3611,11799,34,24.85714286
AL,1,8/17/21,641386,4023,3640.714286,11832,33,26.28571429
AL,1,8/18/21,645851,4465,3728.428571,11872,40,26.14285714
AL,1,8/19/21,649741,3890,3688.857143,11914,42,27.14285714
AL,1,8/20/21,653540,3799,3662.142857,11942,28,25.28571429
AL,1,8/21/21,653540,0,3662.142857,11942,0,25.28571429
AL,1,8/22/21,653540,0,3662.142857,11942,0,25.28571429
AL,1,8/23/21,665653,12113,4041.428571,12000,58,28.71428571
AL,1,8/24/21,665653,0,3466.714286,12000,0,24
AL,1,8/25/21,665653,0,2828.857143,12000,0,18.28571429
AL,1,8/26/21,676795,11142,3864.857143,12103,103,27
AL,1,8/27/21,681828,5033,4041.142857,12153,50,30.14285714
AL,1,8/28/21,681828,0,4041.142857,12153,0,30.14285714
AL,1,8/29/21,681828,0,4041.142857,12153,0,30.14285714
AL,1,8/30/21,694523,12695,4124.285714,12222,69,31.71428571
AL,1,8/31/21,699729,5206,4868,12283,61,40.42857143
AL,1,9/1/21,704420,4691,5538.142857,12291,8,41.57142857
AL,1,9/2/21,709732,5312,4705.285714,12330,39,32.42857143
AL,1,9/3/21,714860,5128,4718.857143,12394,64,34.42857143
AL,1,9/4/21,714860,0,4718.857143,12394,0,34.42857143
AL,1,9/5/21,714860,0,4718.857143,12394,0,34.42857143
AL,1,9/6/21,714860,0,2905.285714,12394,0,24.57142857
AL,1,9/7/21,727360,12500,3947.285714,12420,26,19.57142857
AL,1,9/8/21,732151,4791,3961.571429,12488,68,28.14285714
AL,1,9/9/21,736518,4367,3826.571429,12552,64,31.71428571
AL,1,9/10/21,741318,4800,3779.714286,12605,53,30.14285714
AL,1,9/11/21,741318,0,3779.714286,12605,0,30.14285714
AL,1,9/12/21,741318,0,3779.714286,12605,0,30.14285714
AL,1,9/13/21,750298,8980,5062.571429,12678,73,40.57142857
AL,1,9/14/21,754242,3944,3840.285714,12718,40,42.57142857
AL,1,9/15/21,757893,3651,3677.428571,12784,66,42.28571429
AL,1,9/16/21,761865,3972,3621,12856,72,43.42857143
AL,1,9/17/21,764839,2974,3360.142857,13048,192,63.28571429
AL,1,9/18/21,764839,0,3360.142857,13048,0,63.28571429
AL,1,9/19/21,764839,0,3360.142857,13048,0,63.28571429
AL,1,9/20/21,772311,7472,3144.714286,13210,162,76
AL,1,9/21/21,775531,3220,3041.285714,13460,250,106
AL,1,9/22/21,778549,3018,2950.857143,13665,205,125.8571429
AL,1,9/23/21,781915,3366,2864.285714,13798,133,134.5714286
AL,1,9/24/21,784484,2569,2806.428571,13921,123,124.7142857
AL,1,9/25/21,784484,0,2806.428571,13921,0,124.7142857
AL,1,9/26/21,784484,0,2806.428571,13921,0,124.7142857
AL,1,9/27/21,790648,6164,2619.571429,14025,104,116.4285714
AL,1,9/28/21,792632,1984,2443,14155,130,99.28571429
AL,1,9/29/21,794773,2141,2317.714286,14200,45,76.42857143
AL,1,9/30/21,796475,1702,2080,14299,99,71.57142857
AL,1,10/1/21,798320,1845,1976.571429,14393,94,67.42857143
AL,1,10/2/21,798320,0,1976.571429,14393,0,67.42857143
AL,1,10/3/21,798320,0,1976.571429,14393,0,67.42857143
AL,1,10/4/21,801428,3108,1540,14471,78,63.71428571
AL,1,10/5/21,802977,1549,1477.857143,14542,71,55.28571429
AL,1,10/6/21,804249,1272,1353.714286,14612,70,58.85714286
AL,1,10/7/21,805511,1262,1290.857143,14675,63,53.71428571
AL,1,10/8/21,806560,1049,1177.142857,14756,81,51.85714286
AL,1,10/9/21,806560,0,1177.142857,14756,0,51.85714286
AL,1,10/10/21,806560,0,1177.142857,14756,0,51.85714286
AL,1,10/11/21,808599,2039,1024.428571,14859,103,55.42857143
AL,1,10/12/21,809485,886,929.7142857,14869,10,46.71428571
AL,1,10/13/21,810501,1016,893.1428571,14980,111,52.57142857
AL,1,10/14/21,811551,1050,862.8571429,15101,121,60.85714286
AL,1,10/15/21,812694,1143,876.2857143,15142,41,55.14285714
AL,1,10/16/21,812694,0,876.2857143,15142,0,55.14285714
AL,1,10/17/21,812694,0,876.2857143,15142,0,55.14285714
AL,1,10/18/21,814363,1669,823.4285714,15179,37,45.71428571
AL,1,10/19/21,815324,961,834.1428571,15263,84,56.28571429
AL,1,10/20/21,815989,665,784,15311,48,47.28571429
AL,1,10/21/21,817054,1065,786.1428571,15320,9,31.28571429
AL,1,10/22/21,818652,1598,851.1428571,15378,58,33.71428571
AL,1,10/23/21,818652,0,851.1428571,15378,0,33.71428571
AL,1,10/24/21,818652,0,851.1428571,15378,0,33.71428571
AL,1,10/25/21,820312,1660,849.8571429,15407,29,32.57142857
AL,1,10/26/21,821255,943,847.2857143,15424,17,23
AL,1,10/27/21,828648,7393,1808.428571,15432,8,17.28571429
AL,1,10/28/21,830789,2141,1962.142857,15484,52,23.42857143
AL,1,10/29/21,831165,376,1787.571429,15532,48,22
AL,1,10/30/21,831165,0,1787.571429,15532,0,22
AL,1,10/31/21,831165,0,1787.571429,15532,0,22
AL,1,11/1/21,832264,1099,1707.428571,15573,41,23.71428571
AL,1,11/2/21,833009,745,1679.142857,15629,56,29.28571429
AL,1,11/3/21,833493,484,692.1428571,15676,47,34.85714286
AL,1,11/4/21,834582,1089,541.8571429,15734,58,35.71428571
AL,1,11/5/21,835157,575,570.2857143,15786,52,36.28571429
AL,1,11/6/21,835157,0,570.2857143,15786,0,36.28571429
AL,1,11/7/21,835157,0,570.2857143,15786,0,36.28571429
AL,1,11/8/21,836255,1098,570.1428571,15834,48,37.28571429
AL,1,11/9/21,837250,995,605.8571429,15879,45,35.71428571
AL,1,11/10/21,837428,178,562.1428571,15917,38,34.42857143
AL,1,11/11/21,838114,686,504.5714286,15934,17,28.57142857
AL,1,11/12/21,838836,722,525.5714286,15934,0,21.14285714
AL,1,11/13/21,838836,0,525.5714286,15934,0,21.14285714
AL,1,11/14/21,838836,0,525.5714286,15934,0,21.14285714
AL,1,11/15/21,839953,1117,528.2857143,15981,47,21
AL,1,11/16/21,840495,542,463.5714286,15999,18,17.14285714
AL,1,11/17/21,840991,496,509,16025,26,15.42857143
AL,1,11/18/21,841483,492,481.2857143,16043,18,15.57142857
AL,1,11/19/21,841956,473,445.7142857,16063,20,18.42857143
AL,1,11/20/21,841956,0,445.7142857,16063,0,18.42857143
AL,1,11/21/21,841956,0,445.7142857,16063,0,18.42857143
AL,1,11/22/21,843161,1205,458.2857143,16073,10,13.14285714
AL,1,11/23/21,843780,619,469.2857143,16086,13,12.42857143
AL,1,11/24/21,844196,416,457.8571429,16102,16,11
AL,1,11/25/21,844594,398,444.4285714,16115,13,10.28571429
AL,1,11/26/21,844594,0,376.8571429,16115,0,7.428571429
AL,1,11/27/21,844594,0,376.8571429,16115,0,7.428571429
AL,1,11/28/21,844594,0,376.8571429,16115,0,7.428571429
AL,1,11/29/21,845284,690,303.2857143,16116,1,6.142857143
AL,1,11/30/21,845761,477,283,16119,3,4.714285714
AL,1,12/1/21,846297,536,300.1428571,16143,24,5.857142857
AL,1,12/2/21,847064,767,352.8571429,16157,14,6
AL,1,12/3/21,847659,595,437.8571429,16172,15,8.142857143
AL,1,12/4/21,847659,0,437.8571429,16172,0,8.142857143
AL,1,12/5/21,847659,0,437.8571429,16172,0,8.142857143
AL,1,12/6/21,848779,1120,499.2857143,16185,13,9.857142857
AL,1,12/7/21,849409,630,521.1428571,16199,14,11.42857143
AL,1,12/8/21,850096,687,542.7142857,16203,4,8.571428571
AL,1,12/9/21,850645,549,511.5714286,16203,0,6.571428571
AL,1,12/10/21,851237,592,511.1428571,16243,40,10.14285714
AL,1,12/11/21,851237,0,511.1428571,16243,0,10.14285714
AL,1,12/12/21,851237,0,511.1428571,16243,0,10.14285714
AL,1,12/13/21,852574,1337,542.1428571,16265,22,11.42857143
AL,1,12/14/21,854229,1655,688.5714286,16285,20,12.28571429
AL,1,12/15/21,854876,647,682.8571429,16304,19,14.42857143
AL,1,12/16/21,855692,816,721,16320,16,16.71428571
AL,1,12/17/21,856600,908,766.1428571,16343,23,14.28571429
AL,1,12/18/21,856600,0,766.1428571,16343,0,14.28571429
AL,1,12/19/21,856600,0,766.1428571,16343,0,14.28571429
AL,1,12/20/21,858396,1796,831.7142857,16353,10,12.57142857
AL,1,12/21/21,859650,1254,774.4285714,16368,15,11.85714286
AL,1,12/22/21,861110,1460,890.5714286,16380,12,10.85714286
AL,1,12/23/21,863170,2060,1068.285714,16402,22,11.71428571
AL,1,12/24/21,865636,2466,1290.857143,16418,16,10.71428571
AL,1,12/25/21,865636,0,1290.857143,16418,0,10.71428571
AL,1,12/26/21,865636,0,1290.857143,16418,0,10.71428571
AL,1,12/27/21,870627,4991,1747.285714,16418,0,9.285714286
AL,1,12/28/21,874332,3705,2097.428571,16436,18,9.714285714
AL,1,12/29/21,880307,5975,2742.428571,16454,18,10.57142857
AL,1,12/30/21,888563,8256,3627.571429,16455,1,7.571428571
AL,1,12/31/21,896614,8051,4425.428571,16455,0,5.285714286
AL,1,1/1/22,896614,0,4425.428571,16455,0,5.285714286
AL,1,1/2/22,896614,0,4425.428571,16455,0,5.285714286
AL,1,1/3/22,896614,0,3712.428571,16455,0,5.285714286
AL,1,1/4/22,921175,24561,6691.857143,16496,41,8.571428571
AL,1,1/5/22,932250,11075,7420.428571,16503,7,7
AL,1,1/6/22,944876,12626,8044.714286,16543,40,12.57142857
AL,1,1/7/22,957848,12972,8747.714286,16585,42,18.57142857
AL,1,1/8/22,957848,0,8747.714286,16585,0,18.57142857
AL,1,1/9/22,957848,0,8747.714286,16585,0,18.57142857
AL,1,1/10/22,984882,27034,12609.71429,16624,39,24.14285714
AL,1,1/11/22,993418,8536,10320.42857,16630,6,19.14285714
AL,1,1/12/22,1004622,11204,10338.85714,16641,11,19.71428571
AL,1,1/13/22,1004622,0,8535.142857,16641,0,14
AL,1,1/14/22,1004622,0,6682,16641,0,8
AL,1,1/15/22,1004622,0,6682,16641,0,8
AL,1,1/16/22,1004622,0,6682,16641,0,8
AL,1,1/17/22,1064536,59914,11379.14286,16734,93,15.71428571
AL,1,1/18/22,1071264,6728,11120.85714,16734,0,14.85714286
AL,1,1/19/22,1088370,17106,11964,16756,22,16.42857143
AL,1,1/20/22,1104356,15986,14247.71429,16792,36,21.57142857
AL,1,1/21/22,1120881,16525,16608.42857,16824,32,26.14285714
AL,1,1/22/22,1120881,0,16608.42857,16824,0,26.14285714
AL,1,1/23/22,1120881,0,16608.42857,16824,0,26.14285714
AL,1,1/24/22,1153149,32268,12659,16826,2,13.14285714
AL,1,1/25/22,1153149,0,11697.85714,16826,0,13.14285714
AL,1,1/26/22,1153149,0,9254.142857,16826,0,10
AL,1,1/27/22,1153149,0,6970.428571,16826,0,4.857142857
DE,10,1/22/20,0,,,0,,
DE,10,1/23/20,0,0,,0,0,
DE,10,1/24/20,0,0,,0,0,
DE,10,1/25/20,0,0,,0,0,
DE,10,1/26/20,0,0,,0,0,
DE,10,1/27/20,0,0,,0,0,
DE,10,1/28/20,0,0,,0,0,
DE,10,1/29/20,0,0,0,0,0,0
DE,10,1/30/20,0,0,0,0,0,0
DE,10,1/31/20,0,0,0,0,0,0
DE,10,2/1/20,0,0,0,0,0,0
DE,10,2/2/20,0,0,0,0,0,0
DE,10,2/3/20,0,0,0,0,0,0
DE,10,2/4/20,0,0,0,0,0,0
DE,10,2/5/20,0,0,0,0,0,0
DE,10,2/6/20,0,0,0,0,0,0
DE,10,2/7/20,0,0,0,0,0,0
DE,10,2/8/20,0,0,0,0,0,0
DE,10,2/9/20,0,0,0,0,0,0
DE,10,2/10/20,0,0,0,0,0,0
DE,10,2/11/20,0,0,0,0,0,0
DE,10,2/12/20,0,0,0,0,0,0
DE,10,2/13/20,0,0,0,0,0,0
DE,10,2/14/20,0,0,0,0,0,0
DE,10,2/15/20,0,0,0,0,0,0
DE,10,2/16/20,0,0,0,0,0,0
DE,10,2/17/20,0,0,0,0,0,0
DE,10,2/18/20,0,0,0,0,0,0
DE,10,2/19/20,0,0,0,0,0,0
DE,10,2/20/20,0,0,0,0,0,0
DE,10,2/21/20,0,0,0,0,0,0
DE,10,2/22/20,0,0,0,0,0,0
DE,10,2/23/20,0,0,0,0,0,0
DE,10,2/24/20,0,0,0,0,0,0
DE,10,2/25/20,0,0,0,0,0,0
DE,10,2/26/20,0,0,0,0,0,0
DE,10,2/27/20,0,0,0,0,0,0
DE,10,2/28/20,0,0,0,0,0,0
DE,10,2/29/20,0,0,0,0,0,0
DE,10,3/1/20,0,0,0,0,0,0
DE,10,3/2/20,0,0,0,0,0,0
DE,10,3/3/20,0,0,0,0,0,0
DE,10,3/4/20,0,0,0,0,0,0
DE,10,3/5/20,0,0,0,0,0,0
DE,10,3/6/20,0,0,0,0,0,0
DE,10,3/7/20,0,0,0,0,0,0
DE,10,3/8/20,0,0,0,0,0,0
DE,10,3/9/20,0,0,0,0,0,0
DE,10,3/10/20,0,0,0,0,0,0
DE,10,3/11/20,0,0,0,0,0,0
DE,10,3/12/20,4,4,0.571428571,0,0,0
DE,10,3/13/20,4,0,0.571428571,0,0,0
DE,10,3/14/20,6,2,0.857142857,0,0,0
DE,10,3/15/20,7,1,1,0,0,0
DE,10,3/16/20,8,1,1.142857143,0,0,0
DE,10,3/17/20,17,9,2.428571429,0,0,0
DE,10,3/18/20,26,9,3.714285714,0,0,0
DE,10,3/19/20,30,4,3.714285714,0,0,0
DE,10,3/20/20,39,9,5,0,0,0
DE,10,3/21/20,45,6,5.571428571,0,0,0
DE,10,3/22/20,56,11,7,0,0,0
DE,10,3/23/20,87,31,11.28571429,0,0,0
DE,10,3/24/20,104,17,12.42857143,0,0,0
DE,10,3/25/20,119,15,13.28571429,0,0,0
DE,10,3/26/20,119,0,12.71428571,0,0,0
DE,10,3/27/20,165,46,18,2,2,0.285714286
DE,10,3/28/20,214,49,24.14285714,5,3,0.714285714
DE,10,3/29/20,232,18,25.14285714,6,1,0.857142857
DE,10,3/30/20,264,32,25.28571429,7,1,1
DE,10,3/31/20,319,55,30.71428571,10,3,1.428571429
DE,10,4/1/20,368,49,35.57142857,11,1,1.571428571
DE,10,4/2/20,393,25,39.14285714,12,1,1.714285714
DE,10,4/3/20,450,57,40.71428571,14,2,1.714285714
DE,10,4/4/20,593,143,54.14285714,14,0,1.285714286
DE,10,4/5/20,673,80,63,14,0,1.142857143
DE,10,4/6/20,783,110,74.14285714,15,1,1.142857143
DE,10,4/7/20,928,145,87,16,1,0.857142857
DE,10,4/8/20,1116,188,106.8571429,19,3,1.142857143
DE,10,4/9/20,1209,93,116.5714286,23,4,1.571428571
DE,10,4/10/20,1326,117,125.1428571,32,9,2.571428571
DE,10,4/11/20,1479,153,126.5714286,33,1,2.714285714
DE,10,4/12/20,1638,159,137.8571429,35,2,3
DE,10,4/13/20,1761,123,139.7142857,35,0,2.857142857
DE,10,4/14/20,1926,165,142.5714286,43,8,3.857142857
DE,10,4/15/20,2014,88,128.2857143,46,3,3.857142857
DE,10,4/16/20,2075,61,123.7142857,52,6,4.142857143
DE,10,4/17/20,2323,248,142.4285714,61,9,4.142857143
DE,10,4/18/20,2538,215,151.2857143,67,6,4.857142857
DE,10,4/19/20,2538,0,128.5714286,67,0,4.571428571
DE,10,4/20/20,2745,207,140.5714286,72,5,5.285714286
DE,10,4/21/20,2931,186,143.5714286,82,10,5.571428571
DE,10,4/22/20,3200,269,169.4285714,89,7,6.142857143
DE,10,4/23/20,3308,108,176.1428571,92,3,5.714285714
DE,10,4/24/20,3442,134,159.8571429,100,8,5.571428571
DE,10,4/25/20,3576,134,148.2857143,112,12,6.428571429
DE,10,4/26/20,4034,458,213.7142857,120,8,7.571428571
DE,10,4/27/20,4162,128,202.4285714,125,5,7.571428571
DE,10,4/28/20,4575,413,234.8571429,137,12,7.857142857
DE,10,4/29/20,4655,80,207.8571429,144,7,7.857142857
DE,10,4/30/20,4734,79,203.7142857,152,8,8.571428571
DE,10,5/1/20,4918,184,210.8571429,159,7,8.428571429
DE,10,5/2/20,5038,120,208.8571429,168,9,8
DE,10,5/3/20,5208,170,167.7142857,177,9,8.142857143
DE,10,5/4/20,5288,80,160.8571429,182,5,8.142857143
DE,10,5/5/20,5371,83,113.7142857,187,5,7.142857143
DE,10,5/6/20,5778,407,160.4285714,193,6,7
DE,10,5/7/20,5939,161,172.1428571,202,9,7.142857143
DE,10,5/8/20,6111,172,170.4285714,202,0,6.142857143
DE,10,5/9/20,6280,169,177.4285714,202,0,4.857142857
DE,10,5/10/20,6447,167,177,202,0,3.571428571
DE,10,5/11/20,6555,108,181,223,21,5.857142857
DE,10,5/12/20,6741,186,195.7142857,236,13,7
DE,10,5/13/20,6952,211,167.7142857,247,11,7.714285714
DE,10,5/14/20,7214,262,182.1428571,260,13,8.285714286
DE,10,5/15/20,7366,152,179.2857143,271,11,9.857142857
DE,10,5/16/20,7537,171,179.5714286,286,15,12
DE,10,5/17/20,7670,133,174.7142857,290,4,12.57142857
DE,10,5/18/20,7870,200,187.8571429,297,7,10.57142857
DE,10,5/19/20,8037,167,185.1428571,304,7,9.714285714
DE,10,5/20/20,8194,157,177.4285714,310,6,9
DE,10,5/21/20,8386,192,167.4285714,317,7,8.142857143
DE,10,5/22/20,8529,143,166.1428571,322,5,7.285714286
DE,10,5/23/20,8690,161,164.7142857,324,2,5.428571429
DE,10,5/24/20,8809,119,162.7142857,326,2,5.142857143
DE,10,5/25/20,8965,156,156.4285714,332,6,5
DE,10,5/26/20,9066,101,147,336,4,4.571428571
DE,10,5/27/20,9096,30,128.8571429,345,9,5
DE,10,5/28/20,9171,75,112.1428571,346,1,4.142857143
DE,10,5/29/20,9236,65,101,356,10,4.857142857
DE,10,5/30/20,9422,186,104.5714286,361,5,5.285714286
DE,10,5/31/20,9498,76,98.42857143,366,5,5.714285714
DE,10,6/1/20,9605,107,91.42857143,368,2,5.142857143
DE,10,6/2/20,9685,80,88.42857143,373,5,5.285714286
DE,10,6/3/20,9712,27,88,375,2,4.285714286
DE,10,6/4/20,9746,34,82.14285714,385,10,5.571428571
DE,10,6/5/20,9773,27,76.71428571,388,3,4.571428571
DE,10,6/6/20,9845,72,60.42857143,390,2,4.142857143
DE,10,6/7/20,9942,97,63.42857143,398,8,4.571428571
DE,10,6/8/20,9972,30,52.42857143,398,0,4.285714286
DE,10,6/9/20,10020,48,47.85714286,410,12,5.285714286
DE,10,6/10/20,10056,36,49.14285714,413,3,5.428571429
DE,10,6/11/20,10065,9,45.57142857,414,1,4.142857143
DE,10,6/12/20,10173,108,57.14285714,414,0,3.714285714
DE,10,6/13/20,10229,56,54.85714286,419,5,4.142857143
DE,10,6/14/20,10264,35,46,422,3,3.428571429
DE,10,6/15/20,10340,76,52.57142857,423,1,3.571428571
DE,10,6/16/20,10401,61,54.42857143,424,1,2
DE,10,6/17/20,10444,43,55.42857143,426,2,1.857142857
DE,10,6/18/20,10499,55,62,431,5,2.428571429
DE,10,6/19/20,10611,112,62.57142857,433,2,2.714285714
DE,10,6/20/20,10679,68,64.28571429,434,1,2.142857143
DE,10,6/21/20,10775,96,73,435,1,1.857142857
DE,10,6/22/20,10820,45,68.57142857,435,0,1.714285714
DE,10,6/23/20,10847,27,63.71428571,503,68,11.28571429
DE,10,6/24/20,10886,39,63.14285714,504,1,11.14285714
DE,10,6/25/20,10961,75,66,506,2,10.71428571
DE,10,6/26/20,11017,56,58,506,0,10.42857143
DE,10,6/27/20,11091,74,58.85714286,506,0,10.28571429
DE,10,6/28/20,11222,131,63.85714286,506,0,10.14285714
